date,sales
2015-11-28,11302.324999999999
2015-11-29,12638.28
2015-11-30,12739.72
2015-12-01,17627.91
2015-12-02,14420.975002000001
2015-12-03,12572.891000000001
2015-12-04,10953.343
2015-12-05,14547.637
2015-12-06,15631.604
2015-12-07,13669.517
2015-12-08,13206.528999999999
2015-12-09,10341.455
2015-12-10,13305.067000000001
2015-12-11,9808.788999999999
2015-12-12,12236.171999999999
2015-12-13,13341.467
2015-12-14,13149.473995999999
2015-12-15,13843.490000000002
2015-12-16,12482.369999999999
2015-12-17,17698.15205
2015-12-18,13634.551
2015-12-19,17012.737999999998
2015-12-20,15175.663
2015-12-21,18743.001996000003
2015-12-22,17655.338000000003
2015-12-23,20962.055
2015-12-24,16152.63704
2015-12-26,14521.28
2015-12-27,11915.695000000002
2015-12-28,12627.81899
2015-12-29,14200.738996
2015-12-30,15020.115999999998
2015-12-31,16662.252
2016-01-01,15098.854996
2016-01-02,15098.854996
2016-01-03,14980.060000000001
2016-01-04,16891.993000000002
2016-01-05,16000.482
2016-01-06,12983.601
2016-01-07,10602.231000000002
2016-01-08,11037.341989999999
2016-01-09,15716.702
2016-01-10,12702.498984999998
2016-01-11,13822.05
2016-01-12,12776.107000000002
2016-01-13,10207.122005000001
2016-01-14,9485.385
2016-01-15,10636.51
2016-01-16,16882.923000000003
2016-01-17,14943.398000000001
2016-01-18,13964.95
2016-01-19,12810.767999999998
2016-01-20,12468.264
2016-01-21,9435.306002
2016-01-22,10499.678000000002
2016-01-23,14320.314
2016-01-24,12328.988003999999
2016-01-25,12380.562000000002
2016-01-26,11655.286000000002
2016-01-27,9289.65803
2016-01-28,8750.653
2016-01-29,10867.363990000002
2016-01-30,16062.872000000001
2016-01-31,14843.872
2016-02-01,18060.573999999997
2016-02-02,17082.142
2016-02-03,14393.512999999999
2016-02-04,12218.815999999999
2016-02-05,11879.461000000001
2016-02-06,16383.469
2016-02-07,11068.703000000001
2016-02-08,7340.705
2016-02-09,7248.354000000001
2016-02-10,15642.737000000001
2016-02-11,13393.712999999998
2016-02-12,11841.051
2016-02-13,13513.817
2016-02-14,12694.776
2016-02-15,13930.23
2016-02-16,14229.44601
2016-02-17,11579.99
2016-02-18,11440.934000000001
2016-02-19,11395.116
2016-02-20,14342.380000000001
2016-02-21,13226.507999999998
2016-02-22,13965.268
2016-02-23,13953.657004
2016-02-24,11964.420994
2016-02-25,10231.108
2016-02-26,8074.418
2016-02-27,13529.379
2016-02-28,13909.030999999999
2016-02-29,15215.471
2016-03-01,19195.854
2016-03-02,18281.368
2016-03-03,11501.54
2016-03-04,15097.11101
2016-03-05,16720.555
2016-03-06,13719.067000000001
2016-03-07,15064.055
2016-03-08,13196.8071
2016-03-09,11790.165
2016-03-10,11631.860004
2016-03-11,11233.541000000001
2016-03-12,14688.186
2016-03-13,11560.534012
2016-03-14,14598.228997999999
2016-03-15,13428.738000000001
2016-03-16,13381.455
2016-03-17,11846.82
2016-03-18,11732.444
2016-03-19,15626.235
2016-03-20,13106.070999999998
2016-03-21,14732.385004
2016-03-22,13502.386
2016-03-23,13886.233999999999
2016-03-24,11557.636999999999
2016-03-25,7223.410000000001
2016-03-26,13520.493029999998
2016-03-27,10968.413005999999
2016-03-28,12054.836000000001
2016-03-29,12332.553
2016-03-30,12110.227
2016-03-31,12424.806
2016-04-01,20020.356
2016-04-02,18231.671000000002
2016-04-03,16142.13601
2016-04-04,18204.95402
2016-04-05,15126.407009999999
2016-04-06,16049.067000000001
2016-04-07,10687.387
2016-04-08,10911.033000000001
2016-04-09,13455.899999999998
2016-04-10,12180.782
2016-04-11,13561.77
2016-04-12,11785.434000000001
2016-04-13,9833.188005
2016-04-14,10970.520999999999
2016-04-15,11884.039999999999
2016-04-16,15519.680999999999
2016-04-17,16039.035000000002
2016-04-18,20827.867
2016-04-19,21350.819005
2016-04-20,16621.503
2016-04-21,15160.517
2016-04-22,15126.774
2016-04-23,15368.272
2016-04-24,14032.248
2016-04-25,12997.935000000001
2016-04-26,13566.964
2016-04-27,11165.481000000002
2016-04-28,9440.235
2016-04-29,12086.417000000001
2016-04-30,16152.202999999998
2016-05-01,19070.582000000002
2016-05-02,17791.676
2016-05-03,17460.484
2016-05-04,14287.604
2016-05-05,12249.503000000002
2016-05-06,13531.902
2016-05-07,17252.369
2016-05-08,14002.414
2016-05-09,14612.517000000002
2016-05-10,14543.864
2016-05-11,12864.51
2016-05-12,10971.661999999998
2016-05-13,10459.779
2016-05-14,16451.887000000002
2016-05-15,15671.1251
2016-05-16,15823.276989999998
2016-05-17,14868.119
2016-05-18,10871.095
2016-05-19,10136.966999999999
2016-05-20,12961.801004
2016-05-21,15546.350989999999
2016-05-22,16149.485999999999
2016-05-23,13556.515
2016-05-24,13332.366
2016-05-25,10843.365034000002
2016-05-26,9012.486
2016-05-27,11193.854
2016-05-28,14167.636999999999
2016-05-29,12593.852
2016-05-30,14525.912
2016-05-31,17886.943
2016-06-01,15025.43299
2016-06-02,13757.327
2016-06-03,11090.144
2016-06-04,18085.771999999997
2016-06-05,16768.166996
2016-06-06,15176.874
2016-06-07,13047.3191
2016-06-08,11815.509995
2016-06-09,10418.226999999999
2016-06-10,11625.811
2016-06-11,14681.383999999998
2016-06-12,14608.726
2016-06-13,14360.374000000002
2016-06-14,14314.733
2016-06-15,12316.616998
2016-06-16,11805.994999999999
2016-06-17,11416.129
2016-06-18,16814.094
2016-06-19,13742.037
2016-06-20,16027.289
2016-06-21,15179.437
2016-06-22,11637.801005000001
2016-06-23,9585.494999999999
2016-06-24,10541.97099
2016-06-25,14656.135
2016-06-26,14163.691996
2016-06-27,12624.053
2016-06-28,13542.624000000002
2016-06-29,10679.015002
2016-06-30,9615.067004
2016-07-01,15666.019
2016-07-02,20072.424
2016-07-03,16697.868
2016-07-04,14939.255
2016-07-05,14842.559004
2016-07-06,11677.206001999999
2016-07-07,11103.01501
2016-07-08,11535.431
2016-07-09,15180.264
2016-07-10,14112.579
2016-07-11,14270.638
2016-07-12,13961.595000000001
2016-07-13,10542.004
2016-07-14,8669.314999999999
2016-07-15,10599.365994999998
2016-07-16,16363.907
2016-07-17,15006.970000000001
2016-07-18,15128.916
2016-07-19,14285.003
2016-07-20,12537.925009999999
2016-07-21,10492.464
2016-07-22,9521.164
2016-07-23,14647.401
2016-07-24,13975.119999999999
2016-07-25,12383.431999999999
2016-07-26,12968.838999999998
2016-07-27,12058.503001999998
2016-07-28,8117.217996
2016-07-29,11500.247000000001
2016-07-30,17812.06
2016-07-31,17055.727
2016-08-01,17835.938990000002
2016-08-02,16748.381999999998
2016-08-03,12729.752
2016-08-04,12445.490000000002
2016-08-05,12407.872995
2016-08-06,17717.352
2016-08-07,14181.153
2016-08-08,13969.088
2016-08-09,13298.198999999999
2016-08-10,11864.793999999998
2016-08-11,10329.81297
2016-08-12,11025.961
2016-08-13,13701.649
2016-08-14,13733.99
2016-08-15,14910.338000000002
2016-08-16,14500.07101
2016-08-17,12148.740000000002
2016-08-18,10855.778
2016-08-19,11863.74701
2016-08-20,15774.49001
2016-08-21,14549.237997999999
2016-08-22,15664.265005000001
2016-08-23,14180.263004
2016-08-24,13418.529
2016-08-25,10924.641
2016-08-26,10366.361
2016-08-27,16704.317
2016-08-28,12650.299
2016-08-29,15395.48
2016-08-30,13822.098999999998
2016-08-31,13740.740999999998
2016-09-01,17976.800989999996
2016-09-02,15694.109000000002
2016-09-03,20691.547000000002
2016-09-04,19139.472
2016-09-05,16055.049
2016-09-06,19760.292989999998
2016-09-07,15702.554
2016-09-08,11206.445
2016-09-09,10931.096979999998
2016-09-10,14866.236
2016-09-11,13812.833985999998
2016-09-12,12866.044000000002
2016-09-13,13568.678
2016-09-14,12160.284
2016-09-15,11200.775
2016-09-16,12396.049995000001
2016-09-17,14427.530000000002
2016-09-18,14798.739
2016-09-19,13236.254
2016-09-20,13546.904
2016-09-21,15452.760002000003
2016-09-22,10198.998
2016-09-23,11570.065
2016-09-24,14784.091999999999
2016-09-25,13753.495
2016-09-26,13145.797999999999
2016-09-27,12464.232011999999
2016-09-28,9543.834
2016-09-29,9893.22897
2016-09-30,13051.029
2016-10-01,19280.268
2016-10-02,15666.328
2016-10-03,16400.831009999998
2016-10-04,14189.586
2016-10-05,14303.212000000001
2016-10-06,12377.459
2016-10-07,12740.300004
2016-10-08,15587.394
2016-10-09,13951.902
2016-10-10,16211.382
2016-10-11,12523.051000000001
2016-10-12,11829.462003999999
2016-10-13,11263.538999999999
2016-10-14,10358.885
2016-10-15,15732.611
2016-10-16,14734.179
2016-10-17,14296.731000000002
2016-10-18,14648.885
2016-10-19,11521.286
2016-10-20,11370.179
2016-10-21,10742.628999999999
2016-10-22,15454.053999999998
2016-10-23,13878.92901
2016-10-24,13284.602996
2016-10-25,13450.255000000001
2016-10-26,10315.789995000001
2016-10-27,9368.031000000003
2016-10-28,10913.003
2016-10-29,13646.050998
2016-10-30,12172.242
2016-10-31,11796.625
2016-11-01,17468.2091
2016-11-02,12379.351996
2016-11-03,12453.249004000001
2016-11-04,13414.973009999998
2016-11-05,13905.413999999999
2016-11-06,14116.884009999998
2016-11-07,15106.101
2016-11-08,14606.229
2016-11-09,16410.021999999997
2016-11-10,10350.894
2016-11-11,12326.706
2016-11-12,14645.817
2016-11-13,14680.794
2016-11-14,15247.322998000001
2016-11-15,19010.45
2016-11-16,13429.590995
2016-11-17,11383.244999999999
2016-11-18,15061.412
2016-11-19,18413.415
2016-11-20,15185.212999999998
2016-11-21,15505.569000000001
2016-11-22,22192.924000000003
2016-11-23,17025.515
2016-11-24,11957.952000000001
2016-11-25,12277.911999999998
2016-11-26,14227.396
2016-11-27,12898.6
2016-11-28,14433.308
2016-11-29,12339.275000000001
2016-11-30,13511.375
2016-12-01,16456.691
2016-12-02,17566.762000000002
2016-12-03,17719.441039999998
2016-12-04,16844.858
2016-12-05,15549.662999999999
2016-12-06,15185.788999999999
2016-12-07,19716.068000000003
2016-12-08,13697.490000000002
2016-12-09,12703.673
2016-12-10,14884.234004000002
2016-12-11,15923.900009999998
2016-12-12,14001.582000000002
2016-12-13,16059.560010000001
2016-12-14,13261.072
2016-12-15,14803.612
2016-12-16,30500.983
2016-12-17,17143.844
2016-12-18,15910.398
2016-12-19,16968.272
2016-12-20,20167.756
2016-12-21,19730.284999999996
2016-12-22,19929.884000000002
2016-12-23,18701.781
2016-12-24,21454.555999999997
2016-12-26,15559.835
2016-12-27,16330.539
2016-12-28,18057.065
2016-12-29,16032.685000000003
2016-12-30,18592.546
2016-12-31,20433.137980000003
2017-01-01,18974.227003
2017-01-02,18974.227003
2017-01-03,21078.558999999997
2017-01-04,19360.034004000005
2017-01-05,13502.397006000001
2017-01-06,13659.352
2017-01-07,17364.882996
2017-01-08,16740.323
2017-01-09,14986.163
2017-01-10,13885.148003999999
2017-01-11,11735.49501
2017-01-12,11353.661
2017-01-13,12244.278
2017-01-14,16103.797999999999
2017-01-15,13473.04799
2017-01-16,15808.512999999999
2017-01-17,16006.014000000001
2017-01-18,11769.912
2017-01-19,11259.998
2017-01-20,13393.757002999999
2017-01-21,17804.565
2017-01-22,16035.043000000001
2017-01-23,14963.464
2017-01-24,18160.421000000002
2017-01-25,12100.664996
2017-01-26,9523.035
2017-01-27,11952.624
2017-01-28,15917.119
2017-01-29,14415.819
2017-01-30,15619.689996000001
2017-01-31,16604.143010000003
2017-02-01,16329.094000000001
2017-02-02,16139.782999999998
2017-02-03,15196.579
2017-02-04,18649.60899
2017-02-05,18666.788
2017-02-06,16486.171
2017-02-07,16419.548995999998
2017-02-08,17810.844029999997
2017-02-09,11299.568
2017-02-10,11851.713000000002
2017-02-11,15667.446000000002
2017-02-12,13609.968994
2017-02-13,15772.818020000002
2017-02-14,12824.373
2017-02-15,13144.547996
2017-02-16,12251.541029999998
2017-02-17,12941.964999999998
2017-02-18,18979.62699
2017-02-19,12980.025
2017-02-20,14992.317000000001
2017-02-21,14031.323999999999
2017-02-22,14285.911010000002
2017-02-23,12713.75099
2017-02-24,14543.998999999998
2017-02-25,18293.652
2017-02-26,11227.237990000001
2017-02-27,9314.401002999999
2017-02-28,9838.856000000003
2017-03-01,19275.563000000002
2017-03-02,16178.037
2017-03-03,16288.843
2017-03-04,17150.577
2017-03-05,13388.572
2017-03-06,15920.089995999999
2017-03-07,19311.144995000002
2017-03-08,14164.673999999999
2017-03-09,13949.004
2017-03-10,11870.329
2017-03-11,15943.712999999998
2017-03-12,15586.963999999998
2017-03-13,14218.769005
2017-03-14,13972.669
2017-03-15,12978.412989999999
2017-03-16,13047.722
2017-03-17,12725.673
2017-03-18,16994.789999999997
2017-03-19,12924.815
2017-03-20,16841.323
2017-03-21,15706.06091
2017-03-22,11073.363000000001
2017-03-23,12090.715
2017-03-24,12598.772004
2017-03-25,22495.41199
2017-03-26,12876.473
2017-03-27,16609.280994999997
2017-03-28,16518.216
2017-03-29,18613.918
2017-03-30,10872.222002
2017-03-31,17962.04501
2017-04-01,24161.982
2017-04-02,15486.871
2017-04-03,16774.877
2017-04-04,18448.7589
2017-04-05,12934.199
2017-04-06,14606.773000000001
2017-04-07,14962.891
2017-04-08,16405.684996
2017-04-09,20540.279
2017-04-10,16096.216999999999
2017-04-11,18647.268
2017-04-12,15238.601999999999
2017-04-13,12195.262
2017-04-14,12048.072000000002
2017-04-15,14913.32
2017-04-16,12681.672
2017-04-17,17980.791
2017-04-18,15426.62499
2017-04-19,10118.087
2017-04-20,15765.927
2017-04-21,13705.786000000002
2017-04-22,20905.670000000002
2017-04-23,15087.682
2017-04-24,15837.223996
2017-04-25,14370.832
2017-04-26,15007.008
2017-04-27,11874.31599
2017-04-28,13263.959
2017-04-29,18521.790999999997
2017-04-30,16486.629999999997
2017-05-01,19270.129
2017-05-02,20479.483
2017-05-03,16550.425002
2017-05-04,12095.785
2017-05-05,13279.492000000002
2017-05-06,18204.989999999998
2017-05-07,17473.106
2017-05-08,15430.594996
2017-05-09,15243.803
2017-05-10,13542.893
2017-05-11,12740.801000000001
2017-05-12,14915.66101
2017-05-13,20785.12199
2017-05-14,13320.543000000001
2017-05-15,15900.231999999998
2017-05-16,17790.513
2017-05-17,15451.384
2017-05-18,13938.304999999998
2017-05-19,15012.723995999999
2017-05-20,17966.553
2017-05-21,18043.41601
2017-05-22,18216.283
2017-05-23,15018.906990000001
2017-05-24,11569.04
2017-05-25,10105.246000000001
2017-05-26,12772.796996
2017-05-27,16753.728
2017-05-28,15611.510999999999
2017-05-29,15006.874996
2017-05-30,14462.942
2017-05-31,13845.938
2017-06-01,14038.320000000003
2017-06-02,14014.99
2017-06-03,20725.092999999997
2017-06-04,21849.55999
2017-06-05,17478.413
2017-06-06,17203.954
2017-06-07,20358.864999999998
2017-06-08,12357.235000000002
2017-06-09,13946.37
2017-06-10,16316.064
2017-06-11,15952.7
2017-06-12,14750.25201
2017-06-13,14698.027999999998
2017-06-14,14639.913034000001
2017-06-15,11239.062
2017-06-16,12145.499
2017-06-17,17983.865
2017-06-18,13623.95201
2017-06-19,16041.009
2017-06-20,15349.150000000001
2017-06-21,13283.507
2017-06-22,10954.670999999998
2017-06-23,11652.124998
2017-06-24,16183.354000000003
2017-06-25,12775.275
2017-06-26,13168.538999999999
2017-06-27,14321.877
2017-06-28,12142.94799
2017-06-29,11803.693
2017-06-30,12411.40201
2017-07-01,21582.559999999998
2017-07-02,20826.012010000002
2017-07-03,16622.657
2017-07-04,18627.965
2017-07-05,14035.042
2017-07-06,13983.175
2017-07-07,15239.90502
2017-07-08,23845.654
2017-07-09,18123.801
2017-07-10,18567.858
2017-07-11,17327.785
2017-07-12,14306.617
2017-07-13,13039.15101
2017-07-14,14078.713
2017-07-15,18826.265999999996
2017-07-16,17427.546
2017-07-17,16484.478994999998
2017-07-18,13387.649
2017-07-19,13088.541999999998
2017-07-20,13802.306990000001
2017-07-21,13222.334
2017-07-22,15724.767
2017-07-23,15635.220000000001
2017-07-24,13471.034
2017-07-25,14092.338990000002
2017-07-26,12365.784
2017-07-27,12714.726
2017-07-28,20137.764
2017-07-29,28247.900999999998
2017-07-30,21446.977010000002
2017-07-31,17240.608
2017-08-01,25160.467999999997
2017-08-02,20023.814000000002
2017-08-03,13732.67599
2017-08-04,19098.002999999997
2017-08-05,18945.913999999997
2017-08-06,18563.775
2017-08-07,18051.214000000004
2017-08-08,16310.907
2017-08-09,14127.456
2017-08-10,15714.541999999998
2017-08-11,17054.248
2017-08-12,21636.743
2017-08-13,14076.088000000002
2017-08-14,18461.440010000002
2017-08-15,19552.934999999998
